"","mse","station_id","long","lat"
"277",6.51071155385271,576,-121.1785,45.556595
"278",3.41998029953451,577,-121.196652,45.584228
"279",4.27127528451361,578,-121.197661,45.588102
"280",4.21646855315161,579,-121.580156,45.676911
"281",3.06925310699589,580,-121.161491,45.439144
"282",3.94321647609578,581,-121.090335,45.445461
"283",4.20278182747503,582,-121.095372,45.444648
"284",8.25025712522046,583,-120.567028,46.6708214
"285",3.82719123907961,584,-121.218989,45.588545
"286",4.17220573907241,585,-121.216586,45.586653
"287",4.35241296498684,586,-121.115864,45.493735
"288",4.29850234169653,587,-121.122258,45.488061
"289",7.57901133058985,588,-120.73968749,46.7039842
"290",6.13277992831541,589,-121.638662,45.572315
"291",4.00809815678149,590,-121.528471,45.691375
"292",5.30177593228968,591,-121.487103,45.65637
"293",5.38282239057239,592,-121.500042,45.647541
"294",6.74039605486969,593,-119.6957696,46.2830536
"295",2.73819419110826,599,-119.4566586,45.9655844
"296",3.81707726461401,632,-118.1056545,46.389887
"297",3.0868199496517,633,-119.7586423,47.1834494
"298",2.82253573330567,634,-119.6648005,46.9269464
"299",3.27874867773995,635,-119.7735738,46.7554069
"300",2.46126251338043,636,-119.0872496,47.0559873
"301",2.45966461707762,637,-119.1155751,46.8585682
"302",3.20754859079434,638,-119.4008588,46.8529938
"303",2.48754672663139,639,-119.1600119,46.7714082
"304",2.41410309343434,640,-119.0018806,46.5930524
"305",2.53588631288004,641,-118.9325017,46.6507469
"306",2.40745261131918,642,-118.8844716,46.5125969
"307",3.43891782342567,643,-118.9044894,46.1316162
"308",5.24298512606503,644,-120.2082306,46.3561738
"309",2.93476961648857,645,-117.8311053,46.9187927
"310",2.45657283258983,646,-119.0294323,47.0010841
"311",7.00014795449044,647,-124.259869,48.251282
"312",9.18741300295601,648,-124.1803678,47.114313
"313",4.03812252400549,649,-117.5908448,47.9230496
"314",6.51765250143554,650,-119.4207133,46.8903338
"315",1.77248861278744,651,-123.055579,48.505229
"316",4.25967108181628,652,-120.845386,45.80037
"317",4.16748340495192,654,-117.9896015,46.4631984
"318",5.22440660190245,655,-119.7993157,46.9477984
"319",6.69757457561728,656,-120.5935648,46.6285246
"320",2.0605631681543,657,-123.4803733,48.1106646
"321",4.05600453926677,658,-118.665828,48.698401
"322",2.83733546053342,660,-120.092209,48.348811
"323",5.36591069379239,661,-118.274854,46.077217
"324",4.53452000737056,662,-117.9912737,46.2550877
"325",5.85736997929607,692,-119.8297801,46.2512275
"326",3.5955427963849,693,-123.44555,43.12846
"327",2.90945098765432,699,-118.8885848,46.7131411
